census,species,n,N_t,S_t,dn,dN,dS
4,0,33.83982675995286,212.462059665673,12,8.34895937066893,44.592619600088454,0
4,1,66.03555976625177,212.462059665673,12,18.348339917310334,44.592619600088454,0
4,2,7.931001871534393,212.462059665673,12,2.1170064139892606,44.592619600088454,0
4,3,51.48983679193599,212.462059665673,12,12.141673921222704,44.592619600088454,0
4,4,8.351580262657135,212.462059665673,12,0.7611206725962303,44.592619600088454,0
4,5,12.690650774275344,212.462059665673,12,1.1710452177573565,44.592619600088454,0
4,6,7.1687442590781805,212.462059665673,12,0.7045675436885945,44.592619600088454,0
4,7,10.965448756616825,212.462059665673,12,1.007244523100848,44.592619600088454,0
4,8,3.1115572812223005,212.462059665673,12,-0.0017396090818175836,44.592619600088454,0
4,9,4.980893258191362,212.462059665673,12,-0.0024954475476031135,44.592619600088454,0
4,10,1.430630091851817,212.462059665673,12,-0.0007576590967024455,44.592619600088454,0
4,11,4.466329792105025,212.462059665673,12,-0.0023452645196524458,44.592619600088454,0
5,0,42.22278177735442,260.00451708273533,12,8.382955017401564,47.54245741706234,0
5,1,87.06511770989728,260.00451708273533,12,21.029557943645514,47.54245741706234,0
5,2,10.285189909716795,260.00451708273533,12,2.354188038182402,47.54245741706234,0
5,3,63.257206705861115,260.00451708273533,12,11.767369913925123,47.54245741706234,0
5,4,9.181445450200194,260.00451708273533,12,0.8298651875430583,47.54245741706234,0
5,5,13.976235473313606,260.00451708273533,12,1.285584699038262,47.54245741706234,0
5,6,7.964856207737308,260.00451708273533,12,0.7961119486591279,47.54245741706234,0
5,7,12.06969801728207,260.00451708273533,12,1.1042492606652452,47.54245741706234,0
5,8,3.109765379088517,260.00451708273533,12,-0.0017919021337835517,47.54245741706234,0
5,9,4.978400090105916,260.00451708273533,12,-0.0024931680854454186,47.54245741706234,0
5,10,1.4298608558058397,260.00451708273533,12,-0.0007692360459774505,47.54245741706234,0
5,11,4.463959506372317,260.00451708273533,12,-0.0023702857327077,47.54245741706234,0
6,0,49.435058601202954,305.94174657246924,12,7.2122768238485335,45.93722948973391,0
6,1,109.2864012411398,305.94174657246924,12,22.22128353124252,45.93722948973391,0
6,2,12.673831981647021,305.94174657246924,12,2.388642071930226,45.93722948973391,0
6,3,72.9570452282961,305.94174657246924,12,9.69983852243498,45.93722948973391,0
6,4,10.082992078147027,305.94174657246924,12,0.9015466279468338,45.93722948973391,0
6,5,15.386656629752785,305.94174657246924,12,1.4104211564391793,45.93722948973391,0
6,6,8.865563684017799,305.94174657246924,12,0.9007074762804903,45.93722948973391,0
6,7,13.279725140506123,305.94174657246924,12,1.2100271232240534,45.93722948973391,0
6,8,3.107917409600849,305.94174657246924,12,-0.0018479694876680774,45.93722948973391,0
6,9,4.975907488155543,305.94174657246924,12,-0.0024926019503732633,45.93722948973391,0
6,10,1.4290801206849704,305.94174657246924,12,-0.0007807351208692914,45.93722948973391,0
6,11,4.461566969318279,305.94174657246924,12,-0.0023925370540380797,45.93722948973391,0
7,0,54.63614200305076,346.9166515169179,12,5.201083401847804,40.97490494444867,0
7,1,131.34784679079473,346.9166515169179,12,22.061445549654934,40.97490494444867,0
7,2,14.92022350004728,346.9166515169179,12,2.2463915184002587,40.97490494444867,0
7,3,79.56422535905597,346.9166515169179,12,6.607180130759872,40.97490494444867,0
7,4,11.05864865804717,346.9166515169179,12,0.9756565799001429,40.97490494444867,0
7,5,16.933183085562327,346.9166515169179,12,1.5465264558095413,40.97490494444867,0
7,6,9.884130293066463,346.9166515169179,12,1.0185666090486638,40.97490494444867,0
7,7,14.605380137666435,346.9166515169179,12,1.3256549971603118,40.97490494444867,0
7,8,3.106013061892037,346.9166515169179,12,-0.001904347708811649,40.97490494444867,0
7,9,4.973412879311832,346.9166515169179,12,-0.0024946088437109992,40.97490494444867,0
7,10,1.4282888461209196,346.9166515169179,12,-0.0007912745640508145,40.97490494444867,0
7,11,4.459156902302049,346.9166515169179,12,-0.002410067016230144,40.97490494444867,0
8,0,57.4191379226281,381.05513309622535,12,2.7829959195773455,34.13848157930744,0
8,1,152.1575017376005,381.05513309622535,12,20.80965494680578,34.13848157930744,0
8,2,16.8883042436961,381.05513309622535,12,1.9680807436488212,34.13848157930744,0
8,3,82.80091217340451,381.05513309622535,12,3.2366868143485448,34.13848157930744,0
8,4,12.110408237541312,381.05513309622535,12,1.0517595794941421,34.13848157930744,0
