species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
316,223448,1,9.0,59,11,180,9158.860625,2.0,3.25,0.2711864406779661,27.60817208097929
316,223448,2,12.25,62,13,196,10787.742777777778,4.0,1.4400000000000013,0.11290322580645161,26.574166666666667
316,223472,1,2.25,59,11,180,9158.860625,2.0,0.0,0.2711864406779661,27.60817208097929
316,223472,2,2.25,62,13,196,10787.742777777778,4.0,2.5900000000000007,0.11290322580645161,26.574166666666667
316,223483,1,16.0,59,11,180,9158.860625,2.0,-3.75,0.2711864406779661,27.60817208097929
316,223483,2,12.25,62,13,196,10787.742777777778,4.0,2.1899999999999995,0.11290322580645161,26.574166666666667
316,223483,3,14.44,62,17,203,12435.34111111111,-8.0,-0.7499999999999982,-0.5483870967741935,-8.436227598566303
316,223490,1,2.25,59,11,180,9158.860625,2.0,-1.25,0.2711864406779661,27.60817208097929
316,223490,2,1.0,62,13,196,10787.742777777778,4.0,1.5600000000000005,0.11290322580645161,26.574166666666667
316,223490,7,2.5600000000000005,55,10,159,14949.082955555556,3.0,3.1999999999999993,0.05454545454545454,10.802478787878798
316,223493,1,1.0,59,11,180,9158.860625,2.0,0.0,0.2711864406779661,27.60817208097929
316,223493,2,1.0,62,13,196,10787.742777777778,4.0,0.9599999999999997,0.11290322580645161,26.574166666666667
316,223493,3,1.9599999999999997,62,17,203,12435.34111111111,-8.0,1.6500000000000001,-0.5483870967741935,-8.436227598566303
316,223493,4,3.61,61,9,169,11912.295,-1.0,3.150000000000001,0.639344262295082,15.151561930783247
316,223493,5,6.760000000000001,60,8,208,12836.540277777778,0.0,2.2399999999999993,-0.65,39.33684259259259
316,223493,6,9.0,60,8,169,15196.750833333334,2.0,1.8899999999999988,-0.16666666666666666,-4.127797962962965
316,223493,7,10.889999999999999,55,10,159,14949.082955555556,3.0,5.110000000000001,0.05454545454545454,10.802478787878798
316,236989,2,1.0,62,13,196,10787.742777777778,4.0,0.43999999999999995,0.11290322580645161,26.574166666666667
316,237071,2,1.0,62,13,196,10787.742777777778,4.0,3.0,0.11290322580645161,26.574166666666667
316,237071,3,4.0,62,17,203,12435.34111111111,-8.0,1.7599999999999998,-0.5483870967741935,-8.436227598566303
316,237071,4,5.76,61,9,169,11912.295,-1.0,3.24,0.639344262295082,15.151561930783247
316,237071,5,9.0,60,8,208,12836.540277777778,0.0,5.4399999999999995,-0.65,39.33684259259259
316,237071,6,14.44,60,8,169,15196.750833333334,2.0,0.0,-0.16666666666666666,-4.127797962962965
316,237071,7,14.44,55,10,159,14949.082955555556,3.0,7.650000000000004,0.05454545454545454,10.802478787878798
316,270416,5,2.25,60,8,208,12836.540277777778,0.0,0.3100000000000005,-0.65,39.33684259259259
316,270416,6,2.5600000000000005,60,8,169,15196.750833333334,2.0,-0.505555555555556,-0.16666666666666666,-4.127797962962965
316,270416,7,2.0544444444444445,55,10,159,14949.082955555556,3.0,1.813333333333334,0.05454545454545454,10.802478787878798
316,270425,3,1.6900000000000002,62,17,203,12435.34111111111,-8.0,1.55,-0.5483870967741935,-8.436227598566303
316,270425,4,3.24,61,9,169,11912.295,-1.0,2.5199999999999996,0.639344262295082,15.151561930783247
316,270425,5,5.76,60,8,208,12836.540277777778,0.0,1.0000000000000009,-0.65,39.33684259259259
316,270425,6,6.760000000000001,60,8,169,15196.750833333334,2.0,1.6499999999999995,-0.16666666666666666,-4.127797962962965
