census,species,n,N_t,S_t,dn,dN,dS
7,1,161.82321818657982,461.97657458199166,7,15.541254704097724,16.268415215448954,0
7,2,78.0668469802821,461.97657458199166,7,-5.191897946536358,16.268415215448954,0
7,3,76.30317551636143,461.97657458199166,7,6.363955462397811,16.268415215448954,0
7,4,52.36870052930885,461.97657458199166,7,-0.02627129649314952,16.268415215448954,0
7,5,0.0,461.97657458199166,7,-0.0,16.268415215448954,0
7,6,0.0,461.97657458199166,7,-0.0,16.268415215448954,0
7,7,0.0,461.97657458199166,7,-0.0,16.268415215448954,0
7,8,0.0,461.97657458199166,7,-0.0,16.268415215448954,0
7,9,11.630005072633034,461.97657458199166,7,-0.005818297980059839,16.268415215448954,0
7,10,0.0,461.97657458199166,7,-0.0,16.268415215448954,0
7,11,32.36638044386513,461.97657458199166,7,-0.0161708181979634,16.268415215448954,0
