species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
316,273759,7,2.5600000000000005,53,6,176,11616.280011111112,-2.0,0.0,-0.20754716981132076,4.348504192872085
316,273775,3,1.2100000000000002,58,9,192,26178.23201388889,0.0,0.22999999999999976,-0.13793103448275862,-59.59142763409965
316,273786,3,1.6900000000000002,58,9,192,26178.23201388889,0.0,0.2699999999999996,-0.13793103448275862,-59.59142763409965
316,273786,4,1.9599999999999997,52,9,184,22721.92921111111,-1.0,0.0,-0.11538461538461539,-233.28361175213675
316,273786,5,1.9599999999999997,51,8,178,10591.1814,0.0,0.6000000000000008,0.6078431372549019,9.494555010893237
316,273786,6,2.5600000000000005,57,8,209,11075.403705555555,-2.0,1.0499999999999994,-0.5789473684210527,9.48905799220276
316,273795,3,3.61,58,9,192,26178.23201388889,0.0,0.3900000000000001,-0.13793103448275862,-59.59142763409965
316,273795,4,4.0,52,9,184,22721.92921111111,-1.0,1.7599999999999998,-0.11538461538461539,-233.28361175213675
316,273795,5,5.76,51,8,178,10591.1814,0.0,6.49,0.6078431372549019,9.494555010893237
316,273795,6,12.25,57,8,209,11075.403705555555,-2.0,0.0,-0.5789473684210527,9.48905799220276
316,273795,7,12.25,53,6,176,11616.280011111112,-2.0,0.0,-0.20754716981132076,4.348504192872085
316,274307,3,1.44,58,9,192,26178.23201388889,0.0,0.81,-0.13793103448275862,-59.59142763409965
316,274307,4,2.25,52,9,184,22721.92921111111,-1.0,0.3100000000000005,-0.11538461538461539,-233.28361175213675
316,274307,5,2.5600000000000005,51,8,178,10591.1814,0.0,0.3299999999999992,0.6078431372549019,9.494555010893237
316,274307,6,2.8899999999999997,57,8,209,11075.403705555555,-2.0,0.17250000000000032,-0.5789473684210527,9.48905799220276
316,348555,6,1.9599999999999997,57,8,209,11075.403705555555,-2.0,0.29000000000000026,-0.5789473684210527,9.48905799220276
316,348555,7,2.25,53,6,176,11616.280011111112,-2.0,0.6399999999999997,-0.20754716981132076,4.348504192872085
1575,204880,1,2.25,58,2,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
1575,204880,2,2.25,59,2,176,19394.18712222222,0.0,3.039999999999999,0.2711864406779661,114.98381172316387
1575,204880,3,5.289999999999999,58,2,192,26178.23201388889,-1.0,2.55,-0.13793103448275862,-59.59142763409965
1575,204880,4,7.839999999999999,52,1,184,22721.92921111111,0.0,1.7700000000000022,-0.11538461538461539,-233.28361175213675
1575,204880,7,6.760000000000001,53,2,176,11616.280011111112,0.0,0.0,-0.20754716981132076,4.348504192872085
1575,204993,1,2.25,58,2,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
1575,204993,2,2.25,59,2,176,19394.18712222222,0.0,1.3599999999999999,0.2711864406779661,114.98381172316387
1575,204993,6,8.41,57,1,209,11075.403705555555,1.0,6.799999999999999,-0.5789473684210527,9.48905799220276
1575,204993,7,15.209999999999999,53,2,176,11616.280011111112,0.0,4.150000000000004,-0.20754716981132076,4.348504192872085
990,7278,1,1095.6100000000001,58,3,170,24639.912253086422,0.0,-84.37000000000012,0.10344827586206896,-90.44353673903794
990,7278,2,1011.24,59,3,176,19394.18712222222,-1.0,467.16250000000014,0.2711864406779661,114.98381172316387
990,7278,3,1478.4025000000001,58,2,192,26178.23201388889,0.0,-175.1925000000001,-0.13793103448275862,-59.59142763409965
990,7278,4,1303.21,52,2,184,22721.92921111111,1.0,14.47999999999979,-0.11538461538461539,-233.28361175213675
990,7278,5,1317.6899999999998,51,3,178,10591.1814,0.0,81.07000000000016,0.6078431372549019,9.494555010893237
990,7278,6,1398.76,57,3,209,11075.403705555555,0.0,37.649999999999864,-0.5789473684210527,9.48905799220276
990,7278,7,1436.4099999999999,53,3,176,11616.280011111112,1.0,30.480000000000018,-0.20754716981132076,4.348504192872085
990,204952,1,1.0,58,3,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
990,204952,2,1.0,59,3,176,19394.18712222222,-1.0,0.9599999999999997,0.2711864406779661,114.98381172316387
990,204952,3,1.9599999999999997,58,2,192,26178.23201388889,0.0,-0.2699999999999996,-0.13793103448275862,-59.59142763409965
990,204952,4,1.6900000000000002,52,2,184,22721.92921111111,1.0,0.5599999999999998,-0.11538461538461539,-233.28361175213675
990,204965,1,1.5625,58,3,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
990,204965,5,1.6900000000000002,51,3,178,10591.1814,0.0,2.3099999999999996,0.6078431372549019,9.494555010893237
990,204965,6,4.0,57,3,209,11075.403705555555,0.0,0.0,-0.5789473684210527,9.48905799220276
990,204965,7,4.0,53,3,176,11616.280011111112,1.0,0.0,-0.20754716981132076,4.348504192872085
990,348581,6,2.25,57,3,209,11075.403705555555,0.0,0.9900000000000002,-0.5789473684210527,9.48905799220276
990,348581,7,3.24,53,3,176,11616.280011111112,1.0,0.0,-0.20754716981132076,4.348504192872085
1122,204938,1,38.440000000000005,58,1,170,24639.912253086422,0.0,13.399999999999999,0.10344827586206896,-90.44353673903794
1122,204938,2,51.84,59,1,176,19394.18712222222,0.0,12.159999999999997,0.2711864406779661,114.98381172316387
1122,204938,3,64.0,58,1,192,26178.23201388889,0.0,6.560000000000002,-0.13793103448275862,-59.59142763409965
1122,204938,4,70.56,52,1,184,22721.92921111111,0.0,5.129999999999981,-0.11538461538461539,-233.28361175213675
1122,204938,5,75.68999999999998,51,1,178,10591.1814,0.0,34.56000000000002,0.6078431372549019,9.494555010893237
1122,204938,6,110.25,57,1,209,11075.403705555555,0.0,0.0,-0.5789473684210527,9.48905799220276
90,205020,1,9.0,58,2,170,24639.912253086422,-1.0,0.0,0.10344827586206896,-90.44353673903794
90,458274,7,6.760000000000001,53,2,176,11616.280011111112,0.0,0.0,-0.20754716981132076,4.348504192872085
90,458276,7,11.559999999999999,53,2,176,11616.280011111112,0.0,0.0,-0.20754716981132076,4.348504192872085
1145,204882,1,58.43753086419752,58,2,170,24639.912253086422,0.0,2.7148691358024877,0.10344827586206896,-90.44353673903794
1145,204882,4,27.5625,52,5,184,22721.92921111111,0.0,-5.472499999999997,-0.11538461538461539,-233.28361175213675
1145,204882,5,22.090000000000003,51,5,178,10591.1814,3.0,26.2125,0.6078431372549019,9.494555010893237
1145,204882,6,48.3025,57,8,209,11075.403705555555,0.0,6.951944444444436,-0.5789473684210527,9.48905799220276
1145,204882,7,55.25444444444444,53,8,176,11616.280011111112,-1.0,23.95555555555557,-0.20754716981132076,4.348504192872085
1145,204974,1,72.25,58,2,170,24639.912253086422,0.0,2.8611111111111285,0.10344827586206896,-90.44353673903794
1145,204974,2,75.11111111111113,59,2,176,19394.18712222222,0.0,2.3288888888888835,0.2711864406779661,114.98381172316387
1145,204974,3,77.44000000000001,58,2,192,26178.23201388889,3.0,6.465599999999995,-0.13793103448275862,-59.59142763409965
1145,204974,4,83.9056,52,5,184,22721.92921111111,0.0,-1.4592000000000098,-0.11538461538461539,-233.28361175213675
1145,204974,5,82.4464,51,5,178,10591.1814,3.0,15.167999999999978,0.6078431372549019,9.494555010893237
1145,204974,6,97.61439999999997,57,8,209,11075.403705555555,0.0,-1.965999999999994,-0.5789473684210527,9.48905799220276
1145,204974,7,95.64839999999998,53,8,176,11616.280011111112,-1.0,-18.20839999999997,-0.20754716981132076,4.348504192872085
1145,273766,3,49.0,58,2,192,26178.23201388889,3.0,21.560000000000002,-0.13793103448275862,-59.59142763409965
1145,273766,4,70.56,52,5,184,22721.92921111111,0.0,43.92999999999998,-0.11538461538461539,-233.28361175213675
1145,273766,5,114.48999999999998,51,5,178,10591.1814,3.0,-10.449999999999989,0.6078431372549019,9.494555010893237
1145,273766,6,104.03999999999999,57,8,209,11075.403705555555,0.0,13.682500000000005,-0.5789473684210527,9.48905799220276
1145,273766,7,117.7225,53,8,176,11616.280011111112,-1.0,2.1799999999999926,-0.20754716981132076,4.348504192872085
1145,308693,4,31.359999999999996,52,5,184,22721.92921111111,0.0,14.879999999999999,-0.11538461538461539,-233.28361175213675
1145,308693,5,46.239999999999995,51,5,178,10591.1814,3.0,74.76,0.6078431372549019,9.494555010893237
1145,308693,6,121.0,57,8,209,11075.403705555555,0.0,-41.19555555555556,-0.5789473684210527,9.48905799220276
1145,308693,7,79.80444444444444,53,8,176,11616.280011111112,-1.0,0.596666666666664,-0.20754716981132076,4.348504192872085
1145,308697,4,50.41,52,5,184,22721.92921111111,0.0,20.150000000000006,-0.11538461538461539,-233.28361175213675
1145,308697,5,70.56,51,5,178,10591.1814,3.0,50.44,0.6078431372549019,9.494555010893237
1145,308697,6,121.0,57,8,209,11075.403705555555,0.0,-72.8364,-0.5789473684210527,9.48905799220276
1145,308697,7,48.1636,53,8,176,11616.280011111112,-1.0,3.3887999999999963,-0.20754716981132076,4.348504192872085
1145,348552,6,24.010000000000005,57,8,209,11075.403705555555,0.0,18.239999999999995,-0.5789473684210527,9.48905799220276
1145,348552,7,42.25,53,8,176,11616.280011111112,-1.0,12.510000000000005,-0.20754716981132076,4.348504192872085
1145,348554,6,44.89,57,8,209,11075.403705555555,0.0,14.400000000000006,-0.5789473684210527,9.48905799220276
1145,458269,7,28.09,53,8,176,11616.280011111112,-1.0,7.91,-0.20754716981132076,4.348504192872085
1163,204914,1,144.0,58,2,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
1163,204914,2,144.0,59,2,176,19394.18712222222,2.0,0.0,0.2711864406779661,114.98381172316387
1163,204914,3,144.0,58,4,192,26178.23201388889,0.0,-4.759999999999991,-0.13793103448275862,-59.59142763409965
1163,204914,4,139.24,52,4,184,22721.92921111111,0.0,7.1699999999999875,-0.11538461538461539,-233.28361175213675
1163,204914,5,146.41,51,4,178,10591.1814,-3.0,27.829999999999984,0.6078431372549019,9.494555010893237
1163,204914,6,174.23999999999998,57,1,209,11075.403705555555,0.0,-39.67999999999998,-0.5789473684210527,9.48905799220276
1163,204914,7,134.56,53,1,176,11616.280011111112,0.0,0.0,-0.20754716981132076,4.348504192872085
1163,204934,1,60.839999999999996,58,2,170,24639.912253086422,0.0,51.52,0.10344827586206896,-90.44353673903794
1163,204934,2,112.36,59,2,176,19394.18712222222,2.0,-6.269999999999982,0.2711864406779661,114.98381172316387
1163,204934,3,106.09000000000002,58,4,192,26178.23201388889,0.0,0.0,-0.13793103448275862,-59.59142763409965
1163,204934,4,106.09000000000002,52,4,184,22721.92921111111,0.0,0.0,-0.11538461538461539,-233.28361175213675
1163,273760,3,21.159999999999997,58,4,192,26178.23201388889,0.0,0.0,-0.13793103448275862,-59.59142763409965
1163,273760,4,21.159999999999997,52,4,184,22721.92921111111,0.0,1.8800000000000026,-0.11538461538461539,-233.28361175213675
1163,273789,3,27.040000000000003,58,4,192,26178.23201388889,0.0,15.209999999999997,-0.13793103448275862,-59.59142763409965
1163,273789,4,42.25,52,4,184,22721.92921111111,0.0,35.19000000000001,-0.11538461538461539,-233.28361175213675
540,348592,6,9.610000000000001,57,1,209,11075.403705555555,0.0,35.28,-0.5789473684210527,9.48905799220276
540,348592,7,44.89,53,1,176,11616.280011111112,0.0,89.67,-0.20754716981132076,4.348504192872085
825,204892,1,1.0,58,2,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
825,204892,2,1.0,59,2,176,19394.18712222222,0.0,3.2024999999999997,0.2711864406779661,114.98381172316387
825,204892,3,4.2025,58,2,192,26178.23201388889,0.0,-1.9524999999999997,-0.13793103448275862,-59.59142763409965
825,204892,4,2.25,52,2,184,22721.92921111111,0.0,1.1725000000000003,-0.11538461538461539,-233.28361175213675
825,204892,5,3.4225000000000003,51,2,178,10591.1814,0.0,10.267500000000002,0.6078431372549019,9.494555010893237
825,204896,1,2.25,58,2,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
825,204896,2,2.25,59,2,176,19394.18712222222,0.0,0.3100000000000005,0.2711864406779661,114.98381172316387
825,204896,3,2.5600000000000005,58,2,192,26178.23201388889,0.0,4.73,-0.13793103448275862,-59.59142763409965
825,204896,4,7.290000000000001,52,2,184,22721.92921111111,0.0,1.1199999999999992,-0.11538461538461539,-233.28361175213675
825,204896,5,8.41,51,2,178,10591.1814,0.0,-1.6499999999999995,0.6078431372549019,9.494555010893237
827,204885,1,1.0,58,5,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
827,204885,2,1.0,59,5,176,19394.18712222222,0.0,0.9599999999999997,0.2711864406779661,114.98381172316387
827,204885,3,1.9599999999999997,58,5,192,26178.23201388889,0.0,0.6000000000000008,-0.13793103448275862,-59.59142763409965
827,204885,4,2.5600000000000005,52,5,184,22721.92921111111,1.0,0.3299999999999992,-0.11538461538461539,-233.28361175213675
827,204885,5,2.8899999999999997,51,6,178,10591.1814,3.0,2.3999999999999995,0.6078431372549019,9.494555010893237
827,204885,6,5.289999999999999,57,9,209,11075.403705555555,-4.0,0.9600000000000009,-0.5789473684210527,9.48905799220276
827,204885,7,6.25,53,5,176,11616.280011111112,0.0,0.5100000000000007,-0.20754716981132076,4.348504192872085
827,204944,1,2.25,58,5,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
827,204944,2,2.25,59,5,176,19394.18712222222,0.0,0.9900000000000002,0.2711864406779661,114.98381172316387
827,204944,3,3.24,58,5,192,26178.23201388889,0.0,0.0,-0.13793103448275862,-59.59142763409965
827,204944,4,3.24,52,5,184,22721.92921111111,1.0,1.6000000000000005,-0.11538461538461539,-233.28361175213675
827,204944,5,4.840000000000001,51,6,178,10591.1814,3.0,6.049999999999998,0.6078431372549019,9.494555010893237
827,204967,1,6.25,58,5,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
827,204967,2,6.25,59,5,176,19394.18712222222,0.0,3.360000000000001,0.2711864406779661,114.98381172316387
827,204967,3,9.610000000000001,58,5,192,26178.23201388889,0.0,1.9499999999999975,-0.13793103448275862,-59.59142763409965
827,204967,4,11.559999999999999,52,5,184,22721.92921111111,1.0,0.6900000000000013,-0.11538461538461539,-233.28361175213675
827,204967,5,12.25,51,6,178,10591.1814,3.0,1.4400000000000013,0.6078431372549019,9.494555010893237
827,204967,6,13.690000000000001,57,9,209,11075.403705555555,-4.0,0.0,-0.5789473684210527,9.48905799220276
827,204967,7,13.690000000000001,53,5,176,11616.280011111112,0.0,0.0,-0.20754716981132076,4.348504192872085
827,204989,1,4.0,58,5,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
827,204989,2,4.0,59,5,176,19394.18712222222,0.0,3.290000000000001,0.2711864406779661,114.98381172316387
827,204989,3,7.290000000000001,58,5,192,26178.23201388889,0.0,0.0,-0.13793103448275862,-59.59142763409965
827,204989,4,7.290000000000001,52,5,184,22721.92921111111,1.0,0.0,-0.11538461538461539,-233.28361175213675
827,205001,1,2.25,58,5,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
827,205001,2,2.25,59,5,176,19394.18712222222,0.0,2.5900000000000007,0.2711864406779661,114.98381172316387
827,205001,3,4.840000000000001,58,5,192,26178.23201388889,0.0,0.4499999999999984,-0.13793103448275862,-59.59142763409965
827,205001,4,5.289999999999999,52,5,184,22721.92921111111,1.0,2.0000000000000018,-0.11538461538461539,-233.28361175213675
827,205001,5,7.290000000000001,51,6,178,10591.1814,3.0,3.599999999999998,0.6078431372549019,9.494555010893237
827,205001,6,10.889999999999999,57,9,209,11075.403705555555,-4.0,0.0,-0.5789473684210527,9.48905799220276
827,205001,7,10.889999999999999,53,5,176,11616.280011111112,0.0,0.0,-0.20754716981132076,4.348504192872085
827,328957,5,1.2100000000000002,51,6,178,10591.1814,3.0,1.3500000000000003,0.6078431372549019,9.494555010893237
827,328957,6,2.5600000000000005,57,9,209,11075.403705555555,-4.0,1.4399999999999995,-0.5789473684210527,9.48905799220276
827,328957,7,4.0,53,5,176,11616.280011111112,0.0,1.2899999999999991,-0.20754716981132076,4.348504192872085
827,348574,6,4.41,57,9,209,11075.403705555555,-4.0,7.149999999999999,-0.5789473684210527,9.48905799220276
827,348574,7,11.559999999999999,53,5,176,11616.280011111112,0.0,0.0,-0.20754716981132076,4.348504192872085
1677,7283,1,400.0,58,1,170,24639.912253086422,1.0,36.809999999999945,0.10344827586206896,-90.44353673903794
1677,7283,2,436.80999999999995,59,2,176,19394.18712222222,1.0,83.03000000000009,0.2711864406779661,114.98381172316387
1677,7283,3,519.84,58,3,192,26178.23201388889,1.0,37.120000000000005,-0.13793103448275862,-59.59142763409965
1677,7283,4,556.96,52,4,184,22721.92921111111,4.0,68.03999999999996,-0.11538461538461539,-233.28361175213675
1677,7283,5,625.0,51,8,178,10591.1814,4.0,45.809999999999945,0.6078431372549019,9.494555010893237
1677,7283,6,670.81,57,12,209,11075.403705555555,2.0,20.88000000000011,-0.5789473684210527,9.48905799220276
1677,7283,7,691.69,53,14,176,11616.280011111112,-1.0,0.0,-0.20754716981132076,4.348504192872085
1677,239609,2,1.0,59,2,176,19394.18712222222,1.0,0.2100000000000002,0.2711864406779661,114.98381172316387
1677,239609,3,1.2100000000000002,58,3,192,26178.23201388889,1.0,0.0,-0.13793103448275862,-59.59142763409965
1677,239609,4,1.2100000000000002,52,4,184,22721.92921111111,4.0,0.0,-0.11538461538461539,-233.28361175213675
1677,239609,5,1.2100000000000002,51,8,178,10591.1814,4.0,1.0399999999999998,0.6078431372549019,9.494555010893237
1677,273768,3,1.2100000000000002,58,3,192,26178.23201388889,1.0,0.22999999999999976,-0.13793103448275862,-59.59142763409965
1677,273768,4,1.44,52,4,184,22721.92921111111,4.0,0.2500000000000002,-0.11538461538461539,-233.28361175213675
1677,273768,5,1.6900000000000002,51,8,178,10591.1814,4.0,5.07,0.6078431372549019,9.494555010893237
1677,273768,6,6.760000000000001,57,12,209,11075.403705555555,2.0,1.6499999999999995,-0.5789473684210527,9.48905799220276
1677,273768,7,8.41,53,14,176,11616.280011111112,-1.0,0.5899999999999999,-0.20754716981132076,4.348504192872085
1677,308694,4,1.0,52,4,184,22721.92921111111,4.0,0.9599999999999997,-0.11538461538461539,-233.28361175213675
1677,308694,5,1.9599999999999997,51,8,178,10591.1814,4.0,11.000000000000002,0.6078431372549019,9.494555010893237
1677,308694,6,12.96,57,12,209,11075.403705555555,2.0,2.2499999999999982,-0.5789473684210527,9.48905799220276
1677,308694,7,15.209999999999999,53,14,176,11616.280011111112,-1.0,0.0,-0.20754716981132076,4.348504192872085
1677,328787,5,1.2100000000000002,51,8,178,10591.1814,4.0,1.3500000000000003,0.6078431372549019,9.494555010893237
1677,328787,6,2.5600000000000005,57,12,209,11075.403705555555,2.0,0.6799999999999997,-0.5789473684210527,9.48905799220276
1677,328787,7,3.24,53,14,176,11616.280011111112,-1.0,0.0,-0.20754716981132076,4.348504192872085
1677,328796,5,1.2100000000000002,51,8,178,10591.1814,4.0,6.080000000000001,0.6078431372549019,9.494555010893237
1677,328796,6,7.290000000000001,57,12,209,11075.403705555555,2.0,1.709999999999999,-0.5789473684210527,9.48905799220276
1677,328796,7,9.0,53,14,176,11616.280011111112,-1.0,0.0,-0.20754716981132076,4.348504192872085
1677,347042,6,4.41,57,12,209,11075.403705555555,2.0,0.4300000000000006,-0.5789473684210527,9.48905799220276
1677,347042,7,4.840000000000001,53,14,176,11616.280011111112,-1.0,0.0,-0.20754716981132076,4.348504192872085
1677,348565,6,10.240000000000002,57,12,209,11075.403705555555,2.0,0.6499999999999968,-0.5789473684210527,9.48905799220276
1677,348565,7,10.889999999999999,53,14,176,11616.280011111112,-1.0,0.6699999999999999,-0.20754716981132076,4.348504192872085
1677,348572,6,2.8899999999999997,57,12,209,11075.403705555555,2.0,0.35000000000000053,-0.5789473684210527,9.48905799220276
1677,348572,7,3.24,53,14,176,11616.280011111112,-1.0,0.0,-0.20754716981132076,4.348504192872085
1677,348583,6,1.6900000000000002,57,12,209,11075.403705555555,2.0,0.0,-0.5789473684210527,9.48905799220276
1677,348605,6,2.5600000000000005,57,12,209,11075.403705555555,2.0,0.6799999999999997,-0.5789473684210527,9.48905799220276
1677,348607,6,6.760000000000001,57,12,209,11075.403705555555,2.0,2.8500000000000005,-0.5789473684210527,9.48905799220276
1677,348607,7,9.610000000000001,53,14,176,11616.280011111112,-1.0,5.599999999999998,-0.20754716981132076,4.348504192872085
1677,458260,7,1.44,53,14,176,11616.280011111112,-1.0,0.81,-0.20754716981132076,4.348504192872085
1677,458264,7,1.44,53,14,176,11616.280011111112,-1.0,0.2500000000000002,-0.20754716981132076,4.348504192872085
1677,458267,7,1.2100000000000002,53,14,176,11616.280011111112,-1.0,1.0399999999999998,-0.20754716981132076,4.348504192872085
828,204895,1,1.0,58,4,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
828,204895,2,1.0,59,4,176,19394.18712222222,0.0,0.9599999999999997,0.2711864406779661,114.98381172316387
828,204895,3,1.9599999999999997,58,4,192,26178.23201388889,-1.0,0.0,-0.13793103448275862,-59.59142763409965
828,204895,4,1.9599999999999997,52,3,184,22721.92921111111,1.0,0.29000000000000026,-0.11538461538461539,-233.28361175213675
828,204895,5,2.25,51,4,178,10591.1814,1.0,2.16,0.6078431372549019,9.494555010893237
828,204900,1,12.25,58,4,170,24639.912253086422,0.0,3.75,0.10344827586206896,-90.44353673903794
828,204900,2,16.0,59,4,176,19394.18712222222,0.0,9.0,0.2711864406779661,114.98381172316387
828,204900,3,25.0,58,4,192,26178.23201388889,-1.0,7.490000000000002,-0.13793103448275862,-59.59142763409965
828,204900,4,32.49,52,3,184,22721.92921111111,1.0,12.399999999999999,-0.11538461538461539,-233.28361175213675
828,204900,5,44.89,51,4,178,10591.1814,1.0,45.36,0.6078431372549019,9.494555010893237
828,204900,6,90.25,57,5,209,11075.403705555555,-2.0,51.360000000000014,-0.5789473684210527,9.48905799220276
828,204900,7,141.61,53,3,176,11616.280011111112,1.0,27.389999999999986,-0.20754716981132076,4.348504192872085
828,204906,1,2.25,58,4,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
828,204906,2,2.25,59,4,176,19394.18712222222,0.0,1.75,0.2711864406779661,114.98381172316387
828,204906,5,1.9599999999999997,51,4,178,10591.1814,1.0,0.44250000000000056,0.6078431372549019,9.494555010893237
828,204929,1,9.0,58,4,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
828,204929,2,9.0,59,4,176,19394.18712222222,0.0,12.159999999999997,0.2711864406779661,114.98381172316387
828,204929,3,21.159999999999997,58,4,192,26178.23201388889,-1.0,1.8800000000000026,-0.13793103448275862,-59.59142763409965
828,204929,4,23.04,52,3,184,22721.92921111111,1.0,6.1200000000000045,-0.11538461538461539,-233.28361175213675
828,204929,5,29.160000000000004,51,4,178,10591.1814,1.0,61.089999999999996,0.6078431372549019,9.494555010893237
828,204929,6,90.25,57,5,209,11075.403705555555,-2.0,22.11,-0.5789473684210527,9.48905799220276
828,204929,7,112.36,53,3,176,11616.280011111112,1.0,46.39999999999999,-0.20754716981132076,4.348504192872085
828,348589,6,1.44,57,5,209,11075.403705555555,-2.0,0.0,-0.5789473684210527,9.48905799220276
828,348589,7,1.44,53,3,176,11616.280011111112,1.0,1.4499999999999997,-0.20754716981132076,4.348504192872085
135,205021,1,1.0,58,1,170,24639.912253086422,0.0,0.0,0.10344827586206896,-90.44353673903794
135,205021,2,1.0,59,1,176,19394.18712222222,2.0,1.25,0.2711864406779661,114.98381172316387
135,205021,3,2.25,58,3,192,26178.23201388889,1.0,-0.29000000000000026,-0.13793103448275862,-59.59142763409965
135,274306,3,1.9599999999999997,58,3,192,26178.23201388889,1.0,0.6000000000000008,-0.13793103448275862,-59.59142763409965
135,274306,4,2.5600000000000005,52,4,184,22721.92921111111,-1.0,1.8499999999999996,-0.11538461538461539,-233.28361175213675
135,274306,5,4.41,51,3,178,10591.1814,10.0,0.21249999999999947,0.6078431372549019,9.494555010893237
135,274308,3,2.25,58,3,192,26178.23201388889,1.0,0.6399999999999997,-0.13793103448275862,-59.59142763409965
135,274308,4,2.8899999999999997,52,4,184,22721.92921111111,-1.0,1.5200000000000005,-0.11538461538461539,-233.28361175213675
135,274308,5,4.41,51,3,178,10591.1814,10.0,0.21249999999999947,0.6078431372549019,9.494555010893237
135,308695,4,1.0,52,4,184,22721.92921111111,-1.0,0.6900000000000002,-0.11538461538461539,-233.28361175213675
135,348559,6,1.44,57,13,209,11075.403705555555,1.0,0.2500000000000002,-0.5789473684210527,9.48905799220276
135,348559,7,1.6900000000000002,53,14,176,11616.280011111112,1.0,0.0,-0.20754716981132076,4.348504192872085
135,348571,6,1.6900000000000002,57,13,209,11075.403705555555,1.0,-0.2500000000000002,-0.5789473684210527,9.48905799220276
135,348571,7,1.44,53,14,176,11616.280011111112,1.0,0.5199999999999998,-0.20754716981132076,4.348504192872085
135,348576,6,1.44,57,13,209,11075.403705555555,1.0,0.5199999999999998,-0.5789473684210527,9.48905799220276
135,348577,6,2.25,57,13,209,11075.403705555555,1.0,0.3100000000000005,-0.5789473684210527,9.48905799220276
135,348577,7,2.5600000000000005,53,14,176,11616.280011111112,1.0,0.0,-0.20754716981132076,4.348504192872085
