census,species,n,N_t,S_t,dn,dN,dS
8,5,18.226711369647653,360.4344183585466,12,1.7977761568998005,40.64705081038579,0
8,6,32.13581891802463,360.4344183585466,12,3.229858404413708,40.64705081038579,0
8,7,5.9063958793728135,360.4344183585466,12,0.5752238431268317,40.64705081038579,0
8,8,3.5542324682693978,360.4344183585466,12,-0.0017704243818625898,40.64705081038579,0
8,9,6.848921004334901,360.4344183585466,12,-0.0033656971675295466,40.64705081038579,0
8,10,7.039948766595818,360.4344183585466,12,-0.003563853009143081,40.64705081038579,0
8,11,5.686487525107678,360.4344183585466,12,-0.0027870989220728504,40.64705081038579,0
9,0,89.78869307515421,394.85699255184903,12,10.60440518525563,34.42257419330241,0
9,1,118.04409091244663,394.85699255184903,12,9.828836750170012,34.42257419330241,0
9,2,47.964144498555925,394.85699255184903,12,2.102810756292307,34.42257419330241,0
9,3,22.313886488316307,394.85699255184903,12,3.056313609258993,34.42257419330241,0
9,4,31.08122224337145,394.85699255184903,12,2.563768489673887,34.42257419330241,0
9,5,20.23398439785093,394.85699255184903,12,2.007273028203276,34.42257419330241,0
9,6,35.7653898516783,394.85699255184903,12,3.6295709336536675,34.42257419330241,0
9,7,6.5474696558820975,394.85699255184903,12,0.641073776509284,34.42257419330241,0
9,8,3.552462698348153,394.85699255184903,12,-0.0017697699212448903,34.42257419330241,0
9,9,6.845561024552318,394.85699255184903,12,-0.0033599797825827338,34.42257419330241,0
9,10,7.036380566264823,394.85699255184903,12,-0.0035682003309949195,34.42257419330241,0
9,11,5.683707139427901,394.85699255184903,12,-0.0027803856797765647,34.42257419330241,0
10,0,98.56482339277206,422.7177790597418,12,8.776130317617842,27.860786507892783,0
10,1,124.17737940622227,422.7177790597418,12,6.133288493775638,27.860786507892783,0
10,2,48.32138242414564,422.7177790597418,12,0.3572379255897147,27.860786507892783,0
10,3,25.131917166658607,422.7177790597418,12,2.8180306783423,27.860786507892783,0
10,4,33.84794766531884,422.7177790597418,12,2.766725421947392,27.860786507892783,0
10,5,22.47284167824981,422.7177790597418,12,2.238857280398882,27.860786507892783,0
10,6,39.83414688724809,422.7177790597418,12,4.068757035569789,27.860786507892783,0
10,7,7.260698418526855,422.7177790597418,12,0.7132287626447571,27.860786507892783,0
10,8,3.5506936230492476,422.7177790597418,12,-0.0017690752989052427,27.860786507892783,0
10,9,6.842207181322281,422.7177790597418,12,-0.003353843230037512,27.860786507892783,0
10,10,7.0328071521465,422.7177790597418,12,-0.003573414118323015,27.860786507892783,0
10,11,5.680934064081596,422.7177790597418,12,-0.0027730753463055535,27.860786507892783,0
11,0,105.53404898615568,444.736891739622,12,6.9692255933836265,22.01911267988021,0
11,1,126.87181602524662,444.736891739622,12,2.6944366190243443,22.01911267988021,0
11,2,47.287491504566084,444.736891739622,12,-1.0338909195795551,22.01911267988021,0
11,3,27.713517102493658,444.736891739622,12,2.581599935835051,22.01911267988021,0
11,4,36.83433245521491,444.736891739622,12,2.9863847898960714,22.01911267988021,0
11,5,24.967008559856662,444.736891739622,12,2.4941668816068514,22.01911267988021,0
11,6,44.380991348066736,444.736891739622,12,4.546844460818647,22.01911267988021,0
11,7,8.052504026538529,444.736891739622,12,0.791805608011674,22.01911267988021,0
11,8,3.548925289339981,444.736891739622,12,-0.0017683337092666562,22.01911267988021,0
11,9,6.838859933542356,444.736891739622,12,-0.003347247779925233,22.01911267988021,0
11,10,7.029227553723396,444.736891739622,12,-0.00357959842310418,22.01911267988021,0
11,11,5.678168954877378,444.736891739622,12,-0.002765109204217353,22.01911267988021,0
12,0,111.05936870438535,462.6748512462673,12,5.525319718229667,17.937959506645257,0
12,1,126.87101703319503,462.6748512462673,12,-0.000798992051585401,17.937959506645257,0
12,2,45.3561904793933,462.6748512462673,12,-1.931301025172786,17.937959506645257,0
12,3,30.13035914221379,462.6748512462673,12,2.416842039720134,17.937959506645257,0
12,4,40.058592707470936,462.6748512462673,12,3.2242602522560233,17.937959506645257,0
12,5,27.741883875384932,462.6748512462673,12,2.77487531552827,17.937959506645257,0
12,6,49.444279271024,462.6748512462673,12,5.063287922957265,17.937959506645257,0
12,7,8.929429279983047,462.6748512462673,12,0.8769252534445187,17.937959506645257,0
12,8,3.5471577509127203,462.6748512462673,12,-0.0017675384272606287,17.937959506645257,0
12,9,6.83551977992187,462.6748512462673,12,-0.0033401536204857862,17.937959506645257,0
12,10,7.0256406959818625,462.6748512462673,12,-0.0035868577415332226,17.937959506645257,0
12,11,5.675412526400478,462.6748512462673,12,-0.0027564284768999414,17.937959506645257,0
13,0,115.49521058965047,478.1415019820593,12,4.43584188526512,15.46665073579203,0
13,1,124.84131450310538,478.1415019820593,12,-2.0297025300896507,15.46665073579203,0
13,2,42.94389881007703,478.1415019820593,12,-2.412291669316268,15.46665073579203,0
13,3,32.45794003223346,478.1415019820593,12,2.327580890019668,15.46665073579203,0
13,4,43.53835024225526,478.1415019820593,12,3.4797575347843264,15.46665073579203,0
13,5,30.826341732662684,478.1415019820593,12,3.0844578572777515,15.46665073579203,0
13,6,55.06738288417379,478.1415019820593,12,5.623103613149787,15.46665073579203,0
13,7,9.898773916626938,478.1415019820593,12,0.9693446366438909,15.46665073579203,0
13,8,3.5453910602294405,478.1415019820593,12,-0.0017666906832798368,15.46665073579203,0
13,9,6.832187253704436,478.1415019820593,12,-0.003332526217433518,15.46665073579203,0
13,10,7.022045417864958,478.1415019820593,12,-0.00359527811690441,15.46665073579203,0
13,11,5.672665539475474,478.1415019820593,12,-0.00274698692500408,15.46665073579203,0
14,0,118.96012177742084,491.935910292164,12,3.464911187770369,13.7944083101047,0
14,1,121.12154793974533,491.935910292164,12,-3.7197665633600536,13.7944083101047,0
14,2,40.26441545531151,491.935910292164,12,-2.679483354765523,13.7944083101047,0
14,3,34.715549443801976,491.935910292164,12,2.2576094115685166,13.7944083101047,0
14,4,47.289793473743764,491.935910292164,12,3.7514432314885013,13.7944083101047,0
14,5,34.253611340297795,491.935910292164,12,3.427269607635111,13.7944083101047,0
14,6,61.30114755796867,491.935910292164,12,6.23376467379488,13.7944083101047,0
14,7,10.968865849821997,491.935910292164,12,1.0700919331950587,13.7944083101047,0
14,8,3.543625266973617,491.935910292164,12,-0.001765793255823489,13.7944083101047,0
14,9,6.828862921204677,491.935910292164,12,-0.003324332499759386,13.7944083101047,0
14,10,7.018440467252615,491.935910292164,12,-0.0036049506123427832,13.7944083101047,0
14,11,5.669928798621183,491.935910292164,12,-0.0027367408542913196,13.7944083101047,0
15,0,121.63450178244513,504.9224090121071,12,2.6743800050242896,12.986498719943086,0
15,1,116.08359134334871,504.9224090121071,12,-5.0379565963966115,12.986498719943086,0
15,2,37.48116438246649,504.9224090121071,12,-2.783251072845019,12.986498719943086,0
15,3,36.93947583116267,504.9224090121071,12,2.2239263873606916,12.986498719943086,0
15,4,51.32961980756281,504.9224090121071,12,4.039826333819043,12.986498719943086,0
15,5,38.06006668534491,504.9224090121071,12,3.8064553450471124,12.986498719943086,0
15,6,68.19634213606811,504.9224090121071,12,6.895194578099442,12.986498719943086,0
15,7,12.148211603059758,504.9224090121071,12,1.1793457532377616,12.986498719943086,0
15,8,3.5418604313327307,504.9224090121071,12,-0.0017648356408863641,12.986498719943086,0
15,9,6.825547395502583,504.9224090121071,12,-0.0033155257020940354,12.986498719943086,0
15,10,7.01482443395972,504.9224090121071,12,-0.003616033292895615,12.986498719943086,0
15,11,5.667203179853451,504.9224090121071,12,-0.00272561876773203,12.986498719943086,0
16,0,123.7331651039459,517.9605885296712,12,2.0986633215007657,13.038179517564117,0
16,1,110.09202785431249,517.9605885296712,12,-5.991563489036224,13.038179517564117,0
16,2,34.70907834832367,517.9605885296712,12,-2.7720860341428164,13.038179517564117,0
16,3,39.177992768244714,517.9605885296712,12,2.2385169370820464,13.038179517564117,0
16,4,55.674632738744755,517.9605885296712,12,4.345012931181948,13.038179517564117,0
16,5,42.28564981719885,517.9605885296712,12,4.225583131853945,13.038179517564117,0
16,6,75.80444174221125,517.9605885296712,12,7.608099606143142,13.038179517564117,0
16,7,13.44557682184789,517.9605885296712,12,1.2973652187881317,13.038179517564117,0
16,8,3.540096622325431,517.9605885296712,12,-0.001763809007299777,13.038179517564117,0
16,9,6.822241335350579,517.9605885296712,12,-0.0033060601520036315,13.038179517564117,0
16,10,7.0111957490552435,517.9605885296712,12,-0.0036286849044762093,13.038179517564117,0
16,11,5.664489628110499,517.9605885296712,12,-0.0027135517429517364,13.038179517564117,0
17,0,125.28996534764309,531.4566023671422,12,1.5568002436971966,13.496013837470969,0
17,1,103.33852143758561,531.4566023671422,12,-6.753506416726879,13.496013837470969,0
17,2,32.00397798446833,531.4566023671422,12,-2.705100363855344,13.496013837470969,0
17,3,41.427431538519144,531.4566023671422,12,2.2494387702744305,13.496013837470969,0
17,4,60.339611167366336,531.4566023671422,12,4.6649784286215805,13.496013837470969,0
17,5,46.975771095599555,531.4566023671422,12,4.690121278400703,13.496013837470969,0
17,6,84.1840362630854,531.4566023671422,12,8.37959452087415,13.496013837470969,0
17,7,14.87066634650757,531.4566023671422,12,1.425089524659679,13.496013837470969,0
17,8,3.538333905323227,531.4566023671422,12,-0.001762717002204095,13.496013837470969,0
17,9,6.818945432290281,531.4566023671422,12,-0.0032959030602981443,13.496013837470969,0
17,10,7.007552717031426,531.4566023671422,12,-0.0036430320238176606,13.496013837470969,0
17,11,5.661789131722182,531.4566023671422,12,-0.002700496388317042,13.496013837470969,0
18,0,126.31130079798112,545.7179888489009,12,1.0213354503380287,14.261386481758677,0
18,1,95.98045055977582,545.7179888489009,12,-7.358070877809794,14.261386481758677,0
18,2,29.389664544597306,545.7179888489009,12,-2.6143134398710224,14.261386481758677,0
18,3,43.67300169002957,545.7179888489009,12,2.245570151510428,14.261386481758677,0
18,4,65.3380370451381,545.7179888489009,12,4.9984258777717585,14.261386481758677,0
18,5,52.18098312283341,545.7179888489009,12,5.205212027233856,14.261386481758677,0
18,6,93.39579998828745,545.7179888489009,12,9.211763725202047,14.261386481758677,0
18,7,16.433522130442114,545.7179888489009,12,1.5628557839345447,14.261386481758677,0
18,8,3.536572351560448,545.7179888489009,12,-0.0017615537627788669,14.261386481758677,0
18,9,6.815660419102406,545.7179888489009,12,-0.0032850131878747746,14.261386481758677,0
18,10,7.003893458870919,545.7179888489009,12,-0.0036592581605070507,14.261386481758677,0
18,11,5.659102740282193,545.7179888489009,12,-0.0026863914399894995,14.261386481758677,0
19,0,126.81406977705349,561.0699015573804,12,0.5027689790723713,15.351912708479517,0
19,1,88.18473372751585,561.0699015573804,12,-7.79571683225997,15.351912708479517,0
19,2,26.884051106181396,561.0699015573804,12,-2.50561343841591,15.351912708479517,0
19,3,45.89768599566194,561.0699015573804,12,2.2246843056323655,15.351912708479517,0
19,4,70.68164451358423,561.0699015573804,12,5.343607468446137,15.351912708479517,0
19,5,57.95761591274511,561.0699015573804,12,5.776632789911702,15.351912708479517,0
19,6,103.50185060544364,561.0699015573804,12,10.106050617156185,15.351912708479517,0
19,7,18.144403354916513,561.0699015573804,12,1.7108812244743987,15.351912708479517,0
19,8,3.5348120388030244,561.0699015573804,12,-0.001760312757423499,15.351912708479517,0
19,9,6.812387070733636,561.0699015573804,12,-0.003273348368770357,15.351912708479517,0
19,10,7.000215888479001,561.0699015573804,12,-0.0036775703919174063,15.351912708479517,0
19,11,5.656431566262543,561.0699015573804,12,-0.002671174019649669,15.351912708479517,0
20,0,126.786643416721,577.7684772490986,12,-0.027426360332484023,16.698575691718247,0
20,1,80.09941339600417,577.7684772490986,12,-8.085320331511682,16.698575691718247,0
20,2,24.492321648096215,577.7684772490986,12,-2.3917294580851802,16.698575691718247,0
20,3,48.06885168447841,577.7684772490986,12,2.1711656888164725,16.698575691718247,0
20,4,76.37974697745769,577.7684772490986,12,5.698102463873454,16.698575691718247,0
20,5,64.3684250089144,577.7684772490986,12,6.410809096169288,16.698575691718247,0
20,6,114.5667512125425,577.7684772490986,12,11.064900607098863,16.698575691718247,0
20,7,20.013850169553958,577.7684772490986,12,1.8694468146374454,16.698575691718247,0
20,8,3.533053048349217,577.7684772490986,12,-0.001758990453807563,16.698575691718247,0
20,9,6.809126199289553,577.7684772490986,12,-0.0032608714440831577,16.698575691718247,0
20,10,6.9965177115325,577.7684772490986,12,-0.003698176946500986,16.698575691718247,0
20,11,5.653776776158966,577.7684772490986,12,-0.002654790103576943,16.698575691718247,0
