species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
1139,231583,4,141.61,59,1,179,9953.418871882086,0.0,0.0,-0.1694915254237288,8.216382409249029
1139,231583,5,141.61,57,1,169,10438.185434027779,0.0,-4.720000000000027,0.08771929824561403,25.91342412399494
1139,231583,6,136.89,58,1,174,11915.25060909549,0.0,0.0,0.08620689655172414,22.442930111380427
1139,231583,7,136.89,59,1,179,13216.940555555555,0.0,2.3500000000000227,-0.1694915254237288,-18.07612121910911
1057,231501,1,4.0,62,1,155,6960.764066666667,0.0,2.25,0.22580645161290322,30.708809856630833
1057,231501,2,6.25,61,1,169,8864.710277777778,0.0,7.440000000000001,0.21311475409836064,3.360629553734054
1057,231501,3,13.690000000000001,61,1,182,9069.708680555555,0.0,11.309999999999999,-0.04918032786885246,14.48705231682837
1057,231501,4,25.0,59,1,179,9953.418871882086,0.0,13.440000000000005,-0.1694915254237288,8.216382409249029
1057,231501,5,38.440000000000005,57,1,169,10438.185434027779,0.0,1.249999999999993,0.08771929824561403,25.91342412399494
1057,231501,6,39.69,58,1,174,11915.25060909549,0.0,-6.049999999999997,0.08620689655172414,22.442930111380427
1057,231501,7,33.64,59,1,179,13216.940555555555,0.0,4.800000000000004,-0.1694915254237288,-18.07612121910911
990,231472,1,6.25,62,1,155,6960.764066666667,0.0,2.75,0.22580645161290322,30.708809856630833
990,231472,2,9.0,61,1,169,8864.710277777778,1.0,6.209999999999999,0.21311475409836064,3.360629553734054
990,231472,3,15.209999999999999,61,2,182,9069.708680555555,1.0,9.790000000000001,-0.04918032786885246,14.48705231682837
990,231472,4,25.0,59,3,179,9953.418871882086,1.0,13.440000000000005,-0.1694915254237288,8.216382409249029
990,231472,5,38.440000000000005,57,4,169,10438.185434027779,0.0,10.559999999999995,0.08771929824561403,25.91342412399494
990,231472,6,49.0,58,4,174,11915.25060909549,1.0,28.440000000000012,0.08620689655172414,22.442930111380427
990,231472,7,77.44000000000001,59,5,179,13216.940555555555,-1.0,5.369999999999976,-0.1694915254237288,-18.07612121910911
990,268587,3,1.44,61,2,182,9069.708680555555,1.0,2.17,-0.04918032786885246,14.48705231682837
990,268587,4,3.61,59,3,179,9953.418871882086,1.0,0.3900000000000001,-0.1694915254237288,8.216382409249029
990,268587,5,4.0,57,4,169,10438.185434027779,0.0,0.41000000000000014,0.08771929824561403,25.91342412399494
990,268587,6,4.41,58,4,174,11915.25060909549,1.0,0.0,0.08620689655172414,22.442930111380427
990,305832,4,2.25,59,3,179,9953.418871882086,1.0,0.6399999999999997,-0.1694915254237288,8.216382409249029
990,305832,5,2.8899999999999997,57,4,169,10438.185434027779,0.0,0.0,0.08771929824561403,25.91342412399494
990,305832,6,2.8899999999999997,58,4,174,11915.25060909549,1.0,0.35000000000000053,0.08620689655172414,22.442930111380427
990,305832,7,3.24,59,5,179,13216.940555555555,-1.0,0.0,-0.1694915254237288,-18.07612121910911
990,325668,5,7.839999999999999,57,4,169,10438.185434027779,0.0,20.25,0.08771929824561403,25.91342412399494
990,325668,6,28.09,58,4,174,11915.25060909549,1.0,19.520000000000007,0.08620689655172414,22.442930111380427
990,325668,7,47.61000000000001,59,5,179,13216.940555555555,-1.0,52.38999999999999,-0.1694915254237288,-18.07612121910911
990,455168,7,1.6900000000000002,59,5,179,13216.940555555555,-1.0,0.5599999999999998,-0.1694915254237288,-18.07612121910911
1122,231541,1,6.25,62,2,155,6960.764066666667,0.0,2.75,0.22580645161290322,30.708809856630833
1122,231541,2,9.0,61,2,169,8864.710277777778,0.0,0.6100000000000012,0.21311475409836064,3.360629553734054
1122,231544,1,12.25,62,2,155,6960.764066666667,0.0,3.75,0.22580645161290322,30.708809856630833
1122,231544,2,16.0,61,2,169,8864.710277777778,0.0,2.4899999999999984,0.21311475409836064,3.360629553734054
1122,231544,3,18.49,61,2,182,9069.708680555555,-1.0,7.52,-0.04918032786885246,14.48705231682837
1122,231544,4,26.009999999999998,59,1,179,9953.418871882086,0.0,8.800000000000004,-0.1694915254237288,8.216382409249029
1122,231544,5,34.81,57,1,169,10438.185434027779,0.0,22.949999999999996,0.08771929824561403,25.91342412399494
1122,231544,6,57.76,58,1,174,11915.25060909549,0.0,28.73000000000001,0.08620689655172414,22.442930111380427
1122,231544,7,86.49000000000001,59,1,179,13216.940555555555,0.0,11.519999999999996,-0.1694915254237288,-18.07612121910911
1145,231523,1,84.27239999999999,62,1,155,6960.764066666667,0.0,28.08760000000001,0.22580645161290322,30.708809856630833
1145,231523,2,112.36,61,1,169,8864.710277777778,1.0,-26.48888888888888,0.21311475409836064,3.360629553734054
1145,231523,3,85.87111111111112,61,2,182,9069.708680555555,0.0,9.609705215419467,-0.04918032786885246,14.48705231682837
1145,231523,4,95.48081632653059,59,2,179,9953.418871882086,-1.0,6.781839923469434,-0.1694915254237288,8.216382409249029
1145,231523,5,102.26265625000002,57,1,169,10438.185434027779,0.0,-1.3717920524691607,0.08771929824561403,25.91342412399494
1145,231523,6,100.89086419753086,58,1,174,11915.25060909549,0.0,10.060246913580244,0.08620689655172414,22.442930111380427
1145,231523,7,110.9511111111111,59,1,179,13216.940555555555,0.0,-13.534211111111077,-0.1694915254237288,-18.07612121910911
1145,268606,3,30.25,61,2,182,9069.708680555555,0.0,14.64,-0.04918032786885246,14.48705231682837
1163,231469,1,174.23999999999998,62,4,155,6960.764066666667,0.0,2.650000000000034,0.22580645161290322,30.708809856630833
1163,231469,2,176.89000000000001,61,4,169,8864.710277777778,0.0,5.359999999999985,0.21311475409836064,3.360629553734054
1163,231471,1,380.25,62,4,155,6960.764066666667,0.0,31.840000000000032,0.22580645161290322,30.708809856630833
1163,231471,2,412.09000000000003,61,4,169,8864.710277777778,0.0,-143.13000000000005,0.21311475409836064,3.360629553734054
1163,231471,3,268.96,61,4,182,9069.708680555555,-1.0,-28.70999999999998,-0.04918032786885246,14.48705231682837
1163,231483,1,272.25,62,4,155,6960.764066666667,0.0,3.310000000000059,0.22580645161290322,30.708809856630833
1163,231483,2,275.56000000000006,61,4,169,8864.710277777778,0.0,-119.31000000000006,0.21311475409836064,3.360629553734054
1163,231483,3,156.25,61,4,182,9069.708680555555,-1.0,-21.689999999999998,-0.04918032786885246,14.48705231682837
1163,231483,4,134.56,59,3,179,9953.418871882086,0.0,21.689999999999998,-0.1694915254237288,8.216382409249029
1163,231483,5,156.25,57,3,169,10438.185434027779,-1.0,2.509999999999991,0.08771929824561403,25.91342412399494
1163,231483,6,158.76,58,2,174,11915.25060909549,-1.0,-2.509999999999991,0.08620689655172414,22.442930111380427
1163,231483,7,156.25,59,1,179,13216.940555555555,0.0,0.0,-0.1694915254237288,-18.07612121910911
1163,231586,1,252.81,62,4,155,6960.764066666667,0.0,-81.20000000000002,0.22580645161290322,30.708809856630833
1163,231586,2,171.60999999999999,61,4,169,8864.710277777778,0.0,-2.609999999999985,0.21311475409836064,3.360629553734054
1163,231586,3,169.0,61,4,182,9069.708680555555,-1.0,-2.5900000000000034,-0.04918032786885246,14.48705231682837
1163,231586,4,166.41,59,3,179,9953.418871882086,0.0,0.0,-0.1694915254237288,8.216382409249029
1163,231586,5,166.41,57,3,169,10438.185434027779,-1.0,-5.1200000000000045,0.08771929824561403,25.91342412399494
1549,231574,1,4.0,62,1,155,6960.764066666667,0.0,0.0,0.22580645161290322,30.708809856630833
1549,231574,2,4.0,61,1,169,8864.710277777778,0.0,2.7600000000000007,0.21311475409836064,3.360629553734054
1549,231574,3,6.760000000000001,61,1,182,9069.708680555555,0.0,2.2399999999999993,-0.04918032786885246,14.48705231682837
1549,231574,4,9.0,59,1,179,9953.418871882086,0.0,0.0,-0.1694915254237288,8.216382409249029
1549,231574,5,9.0,57,1,169,10438.185434027779,0.0,0.6100000000000012,0.08771929824561403,25.91342412399494
1549,231574,6,9.610000000000001,58,1,174,11915.25060909549,0.0,0.0,0.08620689655172414,22.442930111380427
1549,231574,7,9.610000000000001,59,1,179,13216.940555555555,1.0,15.389999999999999,-0.1694915254237288,-18.07612121910911
540,8242,1,795.24,62,3,155,6960.764066666667,0.0,717.9699999999998,0.22580645161290322,30.708809856630833
540,8242,2,1513.2099999999998,61,3,169,8864.710277777778,0.0,493.8299999999999,0.21311475409836064,3.360629553734054
540,8242,3,2007.0399999999997,61,3,182,9069.708680555555,0.0,443.21000000000026,-0.04918032786885246,14.48705231682837
540,8242,4,2450.25,59,3,179,9953.418871882086,-1.0,358.75,-0.1694915254237288,8.216382409249029
540,8242,5,2809.0,57,2,169,10438.185434027779,0.0,282.3600000000001,0.08771929824561403,25.91342412399494
540,8242,6,3091.36,58,2,174,11915.25060909549,0.0,460.8000000000002,0.08620689655172414,22.442930111380427
540,8242,7,3552.1600000000003,59,2,179,13216.940555555555,0.0,23.8799999999992,-0.1694915254237288,-18.07612121910911
540,231478,1,104.03999999999999,62,3,155,6960.764066666667,0.0,2.0500000000000256,0.22580645161290322,30.708809856630833
540,231478,2,106.09000000000002,61,3,169,8864.710277777778,0.0,6.269999999999982,0.21311475409836064,3.360629553734054
540,231478,3,112.36,61,3,182,9069.708680555555,0.0,43.89,-0.04918032786885246,14.48705231682837
540,231478,4,156.25,59,3,179,9953.418871882086,-1.0,45.389999999999986,-0.1694915254237288,8.216382409249029
540,231478,5,201.64,57,2,169,10438.185434027779,0.0,35.52000000000004,0.08771929824561403,25.91342412399494
540,231478,6,237.16000000000003,58,2,174,11915.25060909549,0.0,79.68,0.08620689655172414,22.442930111380427
540,231478,7,316.84000000000003,59,2,179,13216.940555555555,0.0,36.60000000000002,-0.1694915254237288,-18.07612121910911
540,231526,1,6.25,62,3,155,6960.764066666667,0.0,2.75,0.22580645161290322,30.708809856630833
540,231526,2,9.0,61,3,169,8864.710277777778,0.0,1.8899999999999988,0.21311475409836064,3.360629553734054
540,231526,3,10.889999999999999,61,3,182,9069.708680555555,0.0,-0.6499999999999968,-0.04918032786885246,14.48705231682837
827,231553,1,1.0,62,3,155,6960.764066666667,0.0,0.0,0.22580645161290322,30.708809856630833
827,231553,2,1.0,61,3,169,8864.710277777778,1.0,0.6900000000000002,0.21311475409836064,3.360629553734054
827,231558,1,12.25,62,3,155,6960.764066666667,0.0,3.75,0.22580645161290322,30.708809856630833
827,231558,2,16.0,61,3,169,8864.710277777778,1.0,0.0,0.21311475409836064,3.360629553734054
827,231558,3,16.0,61,4,182,9069.708680555555,-1.0,1.6400000000000006,-0.04918032786885246,14.48705231682837
827,231558,4,17.64,59,3,179,9953.418871882086,1.0,0.8499999999999979,-0.1694915254237288,8.216382409249029
827,231558,5,18.49,57,4,169,10438.185434027779,2.0,-0.8499999999999979,0.08771929824561403,25.91342412399494
827,231558,6,17.64,58,6,174,11915.25060909549,1.0,0.0,0.08620689655172414,22.442930111380427
827,231558,7,17.64,59,7,179,13216.940555555555,0.0,3.519999999999996,-0.1694915254237288,-18.07612121910911
827,231594,1,9.0,62,3,155,6960.764066666667,0.0,3.25,0.22580645161290322,30.708809856630833
827,231594,2,12.25,61,3,169,8864.710277777778,1.0,2.1899999999999995,0.21311475409836064,3.360629553734054
827,231594,3,14.44,61,4,182,9069.708680555555,-1.0,0.7699999999999996,-0.04918032786885246,14.48705231682837
827,231594,4,15.209999999999999,59,3,179,9953.418871882086,1.0,0.7900000000000009,-0.1694915254237288,8.216382409249029
827,231594,5,16.0,57,4,169,10438.185434027779,2.0,0.8099999999999987,0.08771929824561403,25.91342412399494
827,231594,6,16.81,58,6,174,11915.25060909549,1.0,0.8300000000000018,0.08620689655172414,22.442930111380427
827,231594,7,17.64,59,7,179,13216.940555555555,0.0,0.0,-0.1694915254237288,-18.07612121910911
827,268605,3,1.6900000000000002,61,4,182,9069.708680555555,-1.0,2.7199999999999998,-0.04918032786885246,14.48705231682837
827,268605,4,4.41,59,3,179,9953.418871882086,1.0,0.879999999999999,-0.1694915254237288,8.216382409249029
827,268605,5,5.289999999999999,57,4,169,10438.185434027779,2.0,2.55,0.08771929824561403,25.91342412399494
827,268605,6,7.839999999999999,58,6,174,11915.25060909549,1.0,0.0,0.08620689655172414,22.442930111380427
827,344958,6,1.9599999999999997,58,6,174,11915.25060909549,1.0,7.04,0.08620689655172414,22.442930111380427
827,344958,7,9.0,59,7,179,13216.940555555555,0.0,7.0,-0.1694915254237288,-18.07612121910911
827,344971,6,2.8899999999999997,58,6,174,11915.25060909549,1.0,1.1100000000000003,0.08620689655172414,22.442930111380427
827,344971,7,4.0,59,7,179,13216.940555555555,0.0,3.839999999999999,-0.1694915254237288,-18.07612121910911
827,344974,6,1.0,58,6,174,11915.25060909549,1.0,0.43999999999999995,0.08620689655172414,22.442930111380427
827,344974,7,1.44,59,7,179,13216.940555555555,0.0,0.0,-0.1694915254237288,-18.07612121910911
827,455170,7,1.6900000000000002,59,7,179,13216.940555555555,0.0,1.55,-0.1694915254237288,-18.07612121910911
1677,344966,6,1.2100000000000002,58,2,174,11915.25060909549,-1.0,0.7499999999999996,0.08620689655172414,22.442930111380427
1677,344966,7,1.9599999999999997,59,1,179,13216.940555555555,0.0,0.0,-0.1694915254237288,-18.07612121910911
828,231489,1,92.16,62,4,155,6960.764066666667,0.0,-1.9099999999999966,0.22580645161290322,30.708809856630833
828,231489,2,90.25,61,4,169,8864.710277777778,-1.0,0.0,0.21311475409836064,3.360629553734054
828,231489,3,90.25,61,3,182,9069.708680555555,0.0,5.7900000000000205,-0.04918032786885246,14.48705231682837
828,231489,4,96.04000000000002,59,3,179,9953.418871882086,-1.0,3.9599999999999795,-0.1694915254237288,8.216382409249029
828,231489,5,100.0,57,2,169,10438.185434027779,0.0,-1.9899999999999949,0.08771929824561403,25.91342412399494
828,231489,6,98.01,58,2,174,11915.25060909549,0.0,1.9899999999999949,0.08620689655172414,22.442930111380427
828,231489,7,100.0,59,2,179,13216.940555555555,0.0,4.039999999999992,-0.1694915254237288,-18.07612121910911
828,231537,1,2.25,62,4,155,6960.764066666667,0.0,0.0,0.22580645161290322,30.708809856630833
828,231537,2,2.25,61,4,169,8864.710277777778,-1.0,1.75,0.21311475409836064,3.360629553734054
828,231537,3,4.0,61,3,182,9069.708680555555,0.0,0.0,-0.04918032786885246,14.48705231682837
828,231537,4,4.0,59,3,179,9953.418871882086,-1.0,0.0,-0.1694915254237288,8.216382409249029
828,231573,1,6.25,62,4,155,6960.764066666667,0.0,2.75,0.22580645161290322,30.708809856630833
828,231591,1,6.25,62,4,155,6960.764066666667,0.0,0.0,0.22580645161290322,30.708809856630833
828,231591,2,6.25,61,4,169,8864.710277777778,-1.0,2.16,0.21311475409836064,3.360629553734054
828,231591,3,8.41,61,3,182,9069.708680555555,0.0,1.200000000000001,-0.04918032786885246,14.48705231682837
828,344967,6,1.9599999999999997,58,2,174,11915.25060909549,0.0,0.6000000000000008,0.08620689655172414,22.442930111380427
828,344967,7,2.5600000000000005,59,2,179,13216.940555555555,0.0,0.6799999999999997,-0.1694915254237288,-18.07612121910911
135,231500,1,3.0625,62,1,155,6960.764066666667,0.0,0.9375,0.22580645161290322,30.708809856630833
135,231500,2,4.0,61,1,169,8864.710277777778,0.0,6.889999999999999,0.21311475409836064,3.360629553734054
135,231500,3,10.889999999999999,61,1,182,9069.708680555555,0.0,6.750000000000002,-0.04918032786885246,14.48705231682837
135,231500,4,17.64,59,1,179,9953.418871882086,0.0,0.0,-0.1694915254237288,8.216382409249029
135,231500,5,17.64,57,1,169,10438.185434027779,0.0,0.0,0.08771929824561403,25.91342412399494
135,231500,6,17.64,58,1,174,11915.25060909549,1.0,5.399999999999999,0.08620689655172414,22.442930111380427
135,231500,7,23.04,59,2,179,13216.940555555555,1.0,5.050000000000001,-0.1694915254237288,-18.07612121910911
135,455171,7,3.61,59,2,179,13216.940555555555,1.0,4.229999999999999,-0.1694915254237288,-18.07612121910911
184,231494,1,4.0,62,1,155,6960.764066666667,0.0,0.0,0.22580645161290322,30.708809856630833
184,231494,2,4.0,61,1,169,8864.710277777778,0.0,-0.5774999999999997,0.21311475409836064,3.360629553734054
184,231494,3,3.4225000000000003,61,1,182,9069.708680555555,0.0,3.8675000000000006,-0.04918032786885246,14.48705231682837
184,231494,4,7.290000000000001,59,1,179,9953.418871882086,0.0,0.549999999999998,-0.1694915254237288,8.216382409249029
184,231494,5,7.839999999999999,57,1,169,10438.185434027779,0.0,0.0,0.08771929824561403,25.91342412399494
184,231494,6,7.839999999999999,58,1,174,11915.25060909549,0.0,3.7199999999999998,0.08620689655172414,22.442930111380427
184,231494,7,11.559999999999999,59,1,179,13216.940555555555,0.0,4.440000000000001,-0.1694915254237288,-18.07612121910911
487,235512,2,1.0,61,2,169,8864.710277777778,0.0,1.8899999999999997,0.21311475409836064,3.360629553734054
487,235512,3,2.8899999999999997,61,2,182,9069.708680555555,1.0,4.400000000000001,-0.04918032786885246,14.48705231682837
487,235512,4,7.290000000000001,59,3,179,9953.418871882086,0.0,7.919999999999998,-0.1694915254237288,8.216382409249029
487,235512,5,15.209999999999999,57,3,169,10438.185434027779,0.0,9.790000000000001,0.08771929824561403,25.91342412399494
487,235512,6,25.0,58,3,174,11915.25060909549,0.0,4.160000000000004,0.08620689655172414,22.442930111380427
487,235512,7,29.160000000000004,59,3,179,13216.940555555555,0.0,1.0899999999999963,-0.1694915254237288,-18.07612121910911
487,235526,2,1.0,61,2,169,8864.710277777778,0.0,1.25,0.21311475409836064,3.360629553734054
487,235526,3,2.25,61,2,182,9069.708680555555,1.0,0.0,-0.04918032786885246,14.48705231682837
487,235526,4,2.25,59,3,179,9953.418871882086,0.0,1.75,-0.1694915254237288,8.216382409249029
487,235526,5,4.0,57,3,169,10438.185434027779,0.0,-0.7599999999999998,0.08771929824561403,25.91342412399494
487,235526,6,3.24,58,3,174,11915.25060909549,0.0,0.0,0.08620689655172414,22.442930111380427
487,235526,7,3.24,59,3,179,13216.940555555555,0.0,3.01,-0.1694915254237288,-18.07612121910911
487,305836,4,1.44,59,3,179,9953.418871882086,0.0,0.2500000000000002,-0.1694915254237288,8.216382409249029
487,305836,5,1.6900000000000002,57,3,169,10438.185434027779,0.0,0.2699999999999996,0.08771929824561403,25.91342412399494
487,305836,6,1.9599999999999997,58,3,174,11915.25060909549,0.0,0.9299999999999999,0.08620689655172414,22.442930111380427
487,305836,7,2.8899999999999997,59,3,179,13216.940555555555,0.0,0.35000000000000053,-0.1694915254237288,-18.07612121910911
198,231552,1,9.302499999999998,62,1,155,6960.764066666667,0.0,15.697500000000002,0.22580645161290322,30.708809856630833
198,231552,2,25.0,61,1,169,8864.710277777778,0.0,-15.234375,0.21311475409836064,3.360629553734054
198,231552,3,9.765625,61,1,182,9069.708680555555,0.0,-0.1556249999999988,-0.04918032786885246,14.48705231682837
198,231552,4,9.610000000000001,59,1,179,9953.418871882086,0.0,-0.5097222222222246,-0.1694915254237288,8.216382409249029
