census,METE_AIC,METE_MAE,METimE_AIC,METimE_MAE,r2_dn,r2_de
0,626.8971869366966,1.064748201438849,629.0683246536272,1.3884892086330936,0.3743911280027652,0.9999609191362439
6,647.0202573127613,0.8260869565217391,649.0910091312874,1.2391304347826086,0.3743911280027652,0.9999609191362439
12,665.0015609677248,1.3071428571428572,666.3939033163483,1.5214285714285714,0.3743911280027652,0.9999609191362439
19,653.9296528757881,1.2714285714285714,654.3447857286433,1.3857142857142857,0.3743911280027652,0.9999609191362439
